Product_ID,Product_Name,Product_Type,Validity_Days,Data_Limit_GB,Voice_Benefit,SMS_Limit,Price_INR,Launch_Date,Telecom_Company,Availability
PRD02663,SmartBiz 2457,Prepaid,56.0,46.8,500 mins,50/day,2457.65,2021-11-20,IndiTel Communications,Discontinued
PRD02664,NetBoost 566,IoT Solutions,,,N/A,50/day,566.01,2024-10-11,SkyCell Telecom,Discontinued
PRD02665,HomeFiber 2117,IoT Solutions,,,N/A,50/day,2117.64,2021-04-12,IndiTel Communications,Active
PRD02666,SmartBiz 309,Postpaid,56.0,124.21,1000 mins,500 total,309.79,2021-06-08,NextWave Communications,Discontinued
PRD02667,HomeFiber 1984,IoT Solutions,,,N/A,500 total,1984.53,2024-09-14,NextWave Communications,Discontinued
PRD02668,HomeFiber 761,IoT Solutions,,,N/A,100/day,761.42,2023-11-27,SkyCell Telecom,Active
PRD02669,IoTLink 1581,Postpaid,84.0,76.54,1500 mins,100/day,1581.48,2022-04-04,NextWave Communications,Discontinued
PRD02670,IoTLink 1261,Prepaid,56.0,214.65,1000 mins,500 total,1261.72,2024-09-08,IndiTel Communications,Active
PRD02671,NetBoost 307,Postpaid,365.0,190.24,500 mins,N/A,307.89,2020-10-10,NextWave Communications,Active
PRD02672,NetBoost 986,Prepaid,56.0,218.1,Unlimited,100/day,986.39,2021-06-25,NextWave Communications,Discontinued
PRD02673,NetBoost 2152,Broadband,,185.31,N/A,500 total,2152.35,2021-02-01,IndiTel Communications,Discontinued
PRD02674,IoTLink 208,IoT Solutions,,,N/A,50/day,208.45,2024-07-09,BharatNet Mobile,Active
PRD02675,SmartBiz 1143,Broadband,,57.0,N/A,50/day,1143.01,2020-05-08,SkyCell Telecom,Discontinued
PRD02676,SmartBiz 179,Broadband,,417.87,N/A,50/day,179.48,2024-04-25,BharatNet Mobile,Active
PRD02677,UltraConnect 1915,Prepaid,365.0,59.07,Unlimited,N/A,1915.45,2024-11-11,SkyCell Telecom,Active
PRD02678,DataMax 746,Postpaid,28.0,260.6,1500 mins,N/A,746.84,2020-10-26,NextWave Communications,Discontinued
PRD02679,ValuePlus 1339,Postpaid,84.0,201.85,500 mins,N/A,1339.53,2020-08-18,IndiTel Communications,Discontinued
PRD02680,SuperTalk 1071,Business,,,N/A,500 total,1071.39,2024-06-15,BharatNet Mobile,Discontinued
PRD02681,HomeFiber 2379,Broadband,,109.9,N/A,100/day,2379.11,2024-09-30,SkyCell Telecom,Discontinued
PRD02682,HomeFiber 2335,IoT Solutions,,,N/A,500 total,2335.85,2020-08-15,SkyCell Telecom,Active
PRD02683,DataMax 2087,Prepaid,365.0,317.43,1000 mins,50/day,2087.15,2022-10-26,BharatNet Mobile,Discontinued
PRD02684,IoTLink 886,IoT Solutions,,,N/A,500 total,886.17,2022-11-12,IndiTel Communications,Discontinued
PRD02685,IoTLink 2184,Prepaid,84.0,239.96,500 mins,500 total,2184.49,2024-02-26,NextWave Communications,Discontinued
PRD02686,HomeFiber 501,IoT Solutions,,,N/A,50/day,501.67,2022-12-29,IndiTel Communications,Active
PRD02687,UltraConnect 1803,Broadband,,142.39,N/A,N/A,1803.62,2024-07-12,NextWave Communications,Discontinued
PRD02688,UltraConnect 763,IoT Solutions,,,N/A,100/day,763.83,2022-03-13,BharatNet Mobile,Active
PRD02689,ValuePlus 514,Business,,,N/A,N/A,514.09,2020-07-29,NextWave Communications,Discontinued
PRD02690,ValuePlus 1127,IoT Solutions,,,N/A,100/day,1127.57,2020-11-15,SkyCell Telecom,Active
PRD02691,SuperTalk 1966,Broadband,,274.04,N/A,50/day,1966.24,2024-08-26,SkyCell Telecom,Active
PRD02692,IoTLink 1840,IoT Solutions,,,N/A,100/day,1840.13,2021-04-02,BharatNet Mobile,Discontinued
PRD02693,UltraConnect 278,Business,,,N/A,500 total,278.95,2022-10-04,NextWave Communications,Active
PRD02694,DataMax 166,Postpaid,365.0,204.66,1000 mins,50/day,166.74,2021-03-10,BharatNet Mobile,Active
PRD02695,HomeFiber 1510,Prepaid,56.0,404.31,1000 mins,N/A,1510.56,2022-05-04,NextWave Communications,Active
PRD02696,IoTLink 386,Prepaid,365.0,160.47,Unlimited,N/A,386.27,2021-08-07,NextWave Communications,Discontinued
PRD02697,DataMax 2447,Broadband,,202.97,N/A,500 total,2447.89,2021-02-16,NextWave Communications,Discontinued
PRD02698,SuperTalk 1718,Broadband,,430.92,N/A,50/day,1718.85,2021-10-25,BharatNet Mobile,Active
PRD02699,HomeFiber 2211,Broadband,,364.38,N/A,N/A,2211.65,2021-09-16,BharatNet Mobile,Discontinued
PRD02700,NetBoost 2254,Postpaid,56.0,133.28,1500 mins,500 total,2254.96,2023-09-14,BharatNet Mobile,Active
PRD02701,HomeFiber 679,IoT Solutions,,,N/A,100/day,679.76,2021-08-22,BharatNet Mobile,Discontinued
PRD02702,ValuePlus 135,Prepaid,56.0,24.23,500 mins,N/A,135.01,2023-11-28,SkyCell Telecom,Active
PRD02703,UltraConnect 952,IoT Solutions,,,N/A,100/day,952.67,2022-04-22,NextWave Communications,Discontinued
PRD02704,HomeFiber 135,Broadband,,251.36,N/A,500 total,135.3,2022-04-29,IndiTel Communications,Discontinued
PRD02705,SuperTalk 262,IoT Solutions,,,N/A,50/day,262.76,2022-02-17,SkyCell Telecom,Discontinued
PRD02706,UltraConnect 2495,Prepaid,84.0,445.85,1500 mins,100/day,2495.9,2021-04-14,SkyCell Telecom,Active
PRD02707,ValuePlus 918,Prepaid,84.0,115.22,500 mins,N/A,918.51,2022-06-23,IndiTel Communications,Discontinued
PRD02708,NetBoost 2141,Prepaid,365.0,187.25,1000 mins,500 total,2141.17,2023-08-26,NextWave Communications,Discontinued
PRD02709,ValuePlus 1458,Postpaid,365.0,241.41,Unlimited,50/day,1458.67,2023-02-09,NextWave Communications,Discontinued
PRD02710,NetBoost 2255,Prepaid,365.0,319.32,Unlimited,N/A,2255.06,2023-01-30,NextWave Communications,Active
PRD02711,HomeFiber 1949,Broadband,,118.66,N/A,100/day,1949.96,2021-01-11,SkyCell Telecom,Active
PRD02712,DataMax 1643,IoT Solutions,,,N/A,100/day,1643.1,2021-05-06,NextWave Communications,Discontinued
PRD02713,NetBoost 2415,IoT Solutions,,,N/A,500 total,2415.52,2020-12-02,BharatNet Mobile,Discontinued
PRD02714,ValuePlus 1585,Prepaid,365.0,164.92,Unlimited,500 total,1585.65,2022-10-19,SkyCell Telecom,Active
PRD02715,DataMax 1339,Broadband,,253.42,N/A,N/A,1339.39,2021-12-11,SkyCell Telecom,Active
PRD02716,SmartBiz 1957,Broadband,,330.12,N/A,500 total,1957.96,2022-08-22,SkyCell Telecom,Discontinued
PRD02717,IoTLink 2321,Business,,,N/A,100/day,2321.31,2022-12-22,BharatNet Mobile,Active
PRD02718,SuperTalk 1063,Postpaid,28.0,2.32,1500 mins,50/day,1063.76,2023-03-18,NextWave Communications,Active
PRD02719,IoTLink 2015,Broadband,,188.66,N/A,50/day,2015.22,2021-11-26,SkyCell Telecom,Active
PRD02720,ValuePlus 705,Broadband,,350.28,N/A,500 total,705.09,2022-08-11,NextWave Communications,Discontinued
PRD02721,ValuePlus 1923,Prepaid,365.0,372.08,Unlimited,500 total,1923.16,2021-10-11,SkyCell Telecom,Discontinued
PRD02722,NetBoost 800,Postpaid,56.0,91.73,500 mins,N/A,800.12,2023-05-17,IndiTel Communications,Active
PRD02723,UltraConnect 949,Prepaid,28.0,226.15,1000 mins,50/day,949.77,2023-12-23,SkyCell Telecom,Discontinued
PRD02724,DataMax 1034,Postpaid,365.0,138.27,1500 mins,50/day,1034.65,2022-09-06,IndiTel Communications,Discontinued
PRD02725,NetBoost 633,Broadband,,107.38,N/A,50/day,633.6,2021-11-11,BharatNet Mobile,Active
PRD02726,ValuePlus 630,Business,,,N/A,500 total,630.97,2023-05-13,IndiTel Communications,Active
PRD02727,SmartBiz 956,Business,,,N/A,50/day,956.1,2022-01-04,SkyCell Telecom,Discontinued
PRD02728,IoTLink 917,Postpaid,84.0,173.24,500 mins,100/day,917.5,2024-08-28,NextWave Communications,Active
PRD02729,UltraConnect 1945,Postpaid,28.0,449.38,500 mins,100/day,1945.11,2023-10-04,BharatNet Mobile,Active
PRD02730,HomeFiber 1244,Business,,,N/A,500 total,1244.16,2021-09-14,BharatNet Mobile,Active
PRD02731,HomeFiber 1515,IoT Solutions,,,N/A,500 total,1515.58,2021-08-30,SkyCell Telecom,Active
PRD02732,SmartBiz 373,Postpaid,84.0,451.33,1500 mins,500 total,373.15,2021-09-14,NextWave Communications,Active
PRD02733,HomeFiber 1348,Prepaid,56.0,453.71,1000 mins,N/A,1348.65,2022-08-21,NextWave Communications,Discontinued
PRD02734,IoTLink 2267,Postpaid,84.0,345.61,1000 mins,N/A,2267.2,2021-04-15,BharatNet Mobile,Discontinued
PRD02735,ValuePlus 1399,Prepaid,84.0,12.68,Unlimited,100/day,1399.75,2022-01-19,IndiTel Communications,Active
PRD02736,IoTLink 1016,Broadband,,184.96,N/A,50/day,1016.74,2023-06-09,BharatNet Mobile,Discontinued
PRD02737,SuperTalk 1111,Prepaid,84.0,185.16,1500 mins,50/day,1111.28,2020-07-18,IndiTel Communications,Active
PRD02738,ValuePlus 1188,Postpaid,28.0,217.78,Unlimited,N/A,1188.32,2020-05-16,SkyCell Telecom,Active
PRD02739,UltraConnect 999,Prepaid,365.0,187.78,1000 mins,500 total,999.09,2023-03-24,IndiTel Communications,Discontinued
PRD02740,SuperTalk 1937,Postpaid,84.0,140.82,1500 mins,N/A,1937.88,2023-12-12,NextWave Communications,Discontinued
PRD02741,SmartBiz 2081,Postpaid,28.0,292.89,Unlimited,500 total,2081.78,2021-12-05,NextWave Communications,Discontinued
PRD02742,HomeFiber 1365,Prepaid,365.0,188.69,Unlimited,100/day,1365.13,2020-02-28,IndiTel Communications,Active
PRD02743,NetBoost 2384,IoT Solutions,,,N/A,N/A,2384.22,2023-01-17,IndiTel Communications,Active
PRD02744,ValuePlus 647,IoT Solutions,,,N/A,100/day,647.46,2020-12-13,NextWave Communications,Active
PRD02745,SmartBiz 841,Prepaid,56.0,11.74,1500 mins,500 total,841.39,2022-12-22,BharatNet Mobile,Discontinued
PRD02746,ValuePlus 409,Business,,,N/A,500 total,409.34,2024-05-12,NextWave Communications,Active
PRD02747,SuperTalk 412,Broadband,,450.59,N/A,N/A,412.86,2023-09-01,NextWave Communications,Discontinued
PRD02748,IoTLink 981,Postpaid,365.0,433.42,1500 mins,N/A,981.87,2023-11-07,NextWave Communications,Active
PRD02749,HomeFiber 2045,Postpaid,28.0,240.05,500 mins,N/A,2045.98,2023-06-06,NextWave Communications,Active
PRD02750,SmartBiz 2138,Business,,,N/A,500 total,2138.57,2022-06-05,BharatNet Mobile,Active
PRD02751,SmartBiz 2453,IoT Solutions,,,N/A,N/A,2453.58,2020-12-15,BharatNet Mobile,Discontinued
PRD02752,DataMax 1168,Prepaid,365.0,270.5,1000 mins,N/A,1168.41,2023-12-05,SkyCell Telecom,Discontinued
PRD02753,ValuePlus 1850,Postpaid,365.0,260.12,1000 mins,N/A,1850.63,2020-07-19,BharatNet Mobile,Active
PRD02754,NetBoost 1371,Prepaid,365.0,441.14,Unlimited,500 total,1371.68,2022-07-10,IndiTel Communications,Discontinued
PRD02755,SuperTalk 394,IoT Solutions,,,N/A,N/A,394.71,2021-06-11,NextWave Communications,Active
PRD02756,UltraConnect 2350,Postpaid,84.0,82.53,1500 mins,N/A,2350.65,2024-04-13,BharatNet Mobile,Discontinued
PRD02757,ValuePlus 852,Postpaid,84.0,343.49,Unlimited,N/A,852.18,2022-10-05,IndiTel Communications,Discontinued
PRD02758,DataMax 2112,Postpaid,84.0,394.27,1000 mins,N/A,2112.65,2024-04-11,NextWave Communications,Active
PRD02759,UltraConnect 2482,IoT Solutions,,,N/A,100/day,2482.47,2024-04-30,IndiTel Communications,Discontinued
PRD02760,DataMax 2457,Broadband,,364.57,N/A,500 total,2457.9,2020-12-07,SkyCell Telecom,Discontinued
PRD02761,SuperTalk 2045,Business,,,N/A,50/day,2045.99,2024-07-01,NextWave Communications,Discontinued
PRD02762,HomeFiber 309,Postpaid,28.0,424.19,1000 mins,50/day,309.93,2023-11-06,BharatNet Mobile,Discontinued
PRD02763,SuperTalk 1122,Prepaid,56.0,248.15,500 mins,N/A,1122.73,2021-08-12,IndiTel Communications,Active
PRD02764,SmartBiz 1897,Broadband,,208.85,N/A,500 total,1897.27,2023-02-17,NextWave Communications,Discontinued
PRD02765,IoTLink 1485,IoT Solutions,,,N/A,N/A,1485.32,2021-10-24,NextWave Communications,Active
PRD02766,ValuePlus 156,Postpaid,56.0,268.24,1500 mins,50/day,156.26,2021-06-26,BharatNet Mobile,Active
PRD02767,IoTLink 1666,Business,,,N/A,50/day,1666.5,2022-07-21,NextWave Communications,Discontinued
PRD02768,SmartBiz 590,Broadband,,408.7,N/A,N/A,590.54,2021-09-04,BharatNet Mobile,Discontinued
PRD02769,UltraConnect 1203,Broadband,,268.62,N/A,100/day,1203.6,2022-09-30,NextWave Communications,Discontinued
PRD02770,UltraConnect 675,Prepaid,56.0,453.84,1500 mins,N/A,675.32,2020-10-20,IndiTel Communications,Active
PRD02771,UltraConnect 855,Postpaid,28.0,316.92,500 mins,N/A,855.4,2023-12-22,BharatNet Mobile,Discontinued
PRD02772,ValuePlus 1867,Prepaid,28.0,454.12,500 mins,N/A,1867.7,2022-12-08,BharatNet Mobile,Active
PRD02773,SmartBiz 2048,Postpaid,365.0,273.69,1000 mins,100/day,2048.67,2023-04-15,NextWave Communications,Active
PRD02774,HomeFiber 1342,Prepaid,56.0,274.36,1000 mins,100/day,1342.05,2024-10-16,NextWave Communications,Active
PRD02775,SmartBiz 277,Broadband,,409.52,N/A,50/day,277.79,2022-05-14,SkyCell Telecom,Active
PRD02776,UltraConnect 2167,Postpaid,365.0,484.49,500 mins,100/day,2167.74,2023-03-31,IndiTel Communications,Discontinued
PRD02777,ValuePlus 387,Postpaid,56.0,272.87,1000 mins,N/A,387.97,2020-08-15,NextWave Communications,Active
PRD02778,SmartBiz 549,Business,,,N/A,50/day,549.38,2023-09-19,BharatNet Mobile,Discontinued
PRD02779,IoTLink 966,IoT Solutions,,,N/A,100/day,966.66,2023-08-10,BharatNet Mobile,Discontinued
PRD02780,SmartBiz 1612,IoT Solutions,,,N/A,500 total,1612.42,2020-03-03,NextWave Communications,Active
PRD02781,ValuePlus 691,IoT Solutions,,,N/A,N/A,691.4,2021-08-26,IndiTel Communications,Discontinued
PRD02782,SmartBiz 767,Prepaid,28.0,10.8,1000 mins,500 total,767.12,2023-06-02,IndiTel Communications,Active
PRD02783,UltraConnect 698,IoT Solutions,,,N/A,500 total,698.49,2022-01-10,IndiTel Communications,Discontinued
PRD02784,SmartBiz 556,Postpaid,84.0,149.59,1500 mins,N/A,556.66,2023-11-27,SkyCell Telecom,Active
PRD02785,UltraConnect 365,Prepaid,28.0,485.75,1500 mins,N/A,365.41,2023-10-25,BharatNet Mobile,Active
PRD02786,ValuePlus 1745,Broadband,,445.82,N/A,50/day,1745.43,2023-11-26,SkyCell Telecom,Active
PRD02787,SmartBiz 1196,Broadband,,206.54,N/A,100/day,1196.46,2023-07-02,NextWave Communications,Discontinued
PRD02788,IoTLink 126,Prepaid,84.0,360.42,500 mins,50/day,126.57,2024-12-10,SkyCell Telecom,Active
PRD02789,SmartBiz 234,Prepaid,56.0,204.91,Unlimited,N/A,234.99,2023-09-27,BharatNet Mobile,Active
PRD02790,IoTLink 1257,Business,,,N/A,100/day,1257.53,2023-06-16,NextWave Communications,Active
PRD02791,SuperTalk 1704,IoT Solutions,,,N/A,500 total,1704.4,2021-09-18,IndiTel Communications,Active
PRD02792,SuperTalk 1260,Broadband,,381.8,N/A,500 total,1260.39,2020-08-16,IndiTel Communications,Active
PRD02793,DataMax 1494,IoT Solutions,,,N/A,N/A,1494.03,2022-06-23,IndiTel Communications,Active
PRD02794,HomeFiber 1266,Postpaid,365.0,260.87,1500 mins,500 total,1266.93,2020-09-09,BharatNet Mobile,Discontinued
PRD02795,NetBoost 1543,Business,,,N/A,50/day,1543.77,2020-01-03,BharatNet Mobile,Active
PRD02796,NetBoost 1594,Business,,,N/A,50/day,1594.02,2024-07-18,NextWave Communications,Active
PRD02797,DataMax 435,Postpaid,56.0,244.56,500 mins,50/day,435.7,2022-07-13,BharatNet Mobile,Discontinued
PRD02798,SuperTalk 791,Prepaid,56.0,358.06,500 mins,500 total,791.2,2023-04-12,IndiTel Communications,Discontinued
PRD02799,DataMax 657,Broadband,,88.86,N/A,500 total,657.07,2021-04-01,BharatNet Mobile,Active
PRD02800,SuperTalk 1804,Broadband,,343.12,N/A,500 total,1804.31,2023-05-04,NextWave Communications,Active
PRD02801,SuperTalk 2201,Business,,,N/A,50/day,2201.48,2021-09-20,IndiTel Communications,Discontinued
PRD02802,ValuePlus 462,IoT Solutions,,,N/A,500 total,462.86,2023-09-09,NextWave Communications,Active
PRD02803,ValuePlus 1928,Business,,,N/A,100/day,1928.52,2023-11-03,SkyCell Telecom,Discontinued
PRD02804,NetBoost 1483,Broadband,,295.69,N/A,50/day,1483.95,2023-12-03,IndiTel Communications,Discontinued
PRD02805,ValuePlus 1834,Postpaid,28.0,72.83,1000 mins,50/day,1834.98,2020-01-26,IndiTel Communications,Discontinued
PRD02806,SmartBiz 1461,Prepaid,56.0,282.64,1000 mins,100/day,1461.02,2023-05-05,IndiTel Communications,Active
PRD02807,SmartBiz 215,Prepaid,56.0,131.17,1500 mins,500 total,215.51,2022-06-19,NextWave Communications,Discontinued
PRD02808,DataMax 1697,IoT Solutions,,,N/A,N/A,1697.62,2024-03-26,IndiTel Communications,Discontinued
PRD02809,SuperTalk 454,Prepaid,365.0,93.39,500 mins,N/A,454.87,2021-05-02,NextWave Communications,Active
PRD02810,DataMax 126,IoT Solutions,,,N/A,N/A,126.77,2020-07-15,SkyCell Telecom,Discontinued
PRD02811,NetBoost 2072,Postpaid,365.0,491.9,1500 mins,500 total,2072.22,2024-01-21,NextWave Communications,Discontinued
PRD02812,UltraConnect 1887,Prepaid,28.0,433.79,1000 mins,100/day,1887.63,2023-05-13,IndiTel Communications,Active
PRD02813,SmartBiz 276,Broadband,,294.72,N/A,500 total,276.67,2020-02-20,SkyCell Telecom,Active
PRD02814,ValuePlus 1357,IoT Solutions,,,N/A,100/day,1357.52,2024-05-05,SkyCell Telecom,Active
PRD02815,DataMax 976,Prepaid,28.0,74.63,1500 mins,100/day,976.47,2021-10-31,BharatNet Mobile,Discontinued
PRD02816,NetBoost 755,Broadband,,252.01,N/A,100/day,755.36,2022-05-26,NextWave Communications,Discontinued
PRD02817,NetBoost 1590,Prepaid,56.0,81.82,1500 mins,N/A,1590.63,2020-12-30,IndiTel Communications,Discontinued
PRD02818,DataMax 993,Postpaid,56.0,226.97,Unlimited,500 total,993.33,2023-07-02,IndiTel Communications,Discontinued
PRD02819,SmartBiz 805,Prepaid,56.0,299.2,Unlimited,100/day,805.13,2023-03-20,NextWave Communications,Discontinued
PRD02820,HomeFiber 2430,IoT Solutions,,,N/A,100/day,2430.6,2024-06-16,SkyCell Telecom,Active
PRD02821,ValuePlus 1102,Postpaid,28.0,281.32,500 mins,50/day,1102.83,2023-11-16,NextWave Communications,Discontinued
PRD02822,NetBoost 1162,Broadband,,325.22,N/A,N/A,1162.89,2020-04-30,BharatNet Mobile,Discontinued
PRD02823,DataMax 172,Postpaid,365.0,447.78,500 mins,500 total,172.08,2022-01-08,NextWave Communications,Discontinued
PRD02824,IoTLink 728,IoT Solutions,,,N/A,N/A,728.2,2022-02-24,BharatNet Mobile,Discontinued
PRD02825,IoTLink 469,Broadband,,298.79,N/A,100/day,469.06,2021-09-11,NextWave Communications,Discontinued
PRD02826,ValuePlus 1724,Postpaid,28.0,52.43,Unlimited,500 total,1724.71,2021-06-22,SkyCell Telecom,Active
PRD02827,DataMax 2014,Business,,,N/A,100/day,2014.13,2020-09-06,IndiTel Communications,Active
PRD02828,HomeFiber 1876,IoT Solutions,,,N/A,50/day,1876.13,2020-02-19,IndiTel Communications,Active
PRD02829,HomeFiber 1434,Prepaid,56.0,338.34,1500 mins,100/day,1434.2,2020-07-15,NextWave Communications,Discontinued
PRD02830,SmartBiz 2221,Business,,,N/A,N/A,2221.22,2022-07-24,BharatNet Mobile,Discontinued
PRD02831,HomeFiber 273,IoT Solutions,,,N/A,50/day,273.4,2024-01-17,BharatNet Mobile,Discontinued
PRD02832,DataMax 1554,Broadband,,321.04,N/A,N/A,1554.86,2020-09-18,SkyCell Telecom,Discontinued
PRD02833,IoTLink 213,IoT Solutions,,,N/A,N/A,213.43,2024-10-05,BharatNet Mobile,Active
PRD02834,ValuePlus 1571,Postpaid,84.0,34.92,Unlimited,50/day,1571.86,2021-06-13,SkyCell Telecom,Active
PRD02835,SuperTalk 705,Business,,,N/A,500 total,705.04,2021-08-17,IndiTel Communications,Active
PRD02836,ValuePlus 2118,Broadband,,299.14,N/A,100/day,2118.49,2021-02-01,SkyCell Telecom,Discontinued
PRD02837,SuperTalk 2225,IoT Solutions,,,N/A,500 total,2225.95,2021-05-28,BharatNet Mobile,Discontinued
PRD02838,SmartBiz 1263,Postpaid,365.0,340.46,Unlimited,N/A,1263.0,2020-11-06,BharatNet Mobile,Active
PRD02839,DataMax 1926,Business,,,N/A,N/A,1926.81,2020-09-24,SkyCell Telecom,Active
PRD02840,NetBoost 711,Broadband,,374.02,N/A,50/day,711.65,2020-09-17,SkyCell Telecom,Discontinued
PRD02841,DataMax 2357,Postpaid,56.0,126.66,Unlimited,100/day,2357.69,2021-12-19,IndiTel Communications,Active
PRD02842,HomeFiber 2114,Business,,,N/A,500 total,2114.82,2024-09-29,SkyCell Telecom,Active
PRD02843,UltraConnect 282,Business,,,N/A,50/day,282.76,2024-07-23,IndiTel Communications,Discontinued
PRD02844,HomeFiber 1915,Postpaid,56.0,437.03,Unlimited,500 total,1915.91,2023-08-13,IndiTel Communications,Active
PRD02845,DataMax 2332,IoT Solutions,,,N/A,100/day,2332.52,2021-12-06,IndiTel Communications,Discontinued
PRD02846,SuperTalk 2014,Postpaid,56.0,369.1,500 mins,50/day,2014.59,2024-10-11,NextWave Communications,Discontinued
PRD02847,SuperTalk 2398,Business,,,N/A,N/A,2398.45,2023-06-17,NextWave Communications,Active
PRD02848,SuperTalk 2154,Business,,,N/A,50/day,2154.32,2021-12-20,BharatNet Mobile,Active
PRD02849,NetBoost 840,IoT Solutions,,,N/A,50/day,840.83,2024-06-21,BharatNet Mobile,Discontinued
PRD02850,SmartBiz 1657,Prepaid,84.0,48.78,1000 mins,500 total,1657.4,2024-07-23,NextWave Communications,Discontinued
PRD02851,IoTLink 609,IoT Solutions,,,N/A,N/A,609.69,2023-05-11,IndiTel Communications,Discontinued
PRD02852,UltraConnect 1940,Postpaid,84.0,158.25,500 mins,100/day,1940.86,2024-03-11,SkyCell Telecom,Active
PRD02853,NetBoost 743,Business,,,N/A,100/day,743.13,2024-03-03,BharatNet Mobile,Active
PRD02854,SmartBiz 582,Postpaid,84.0,97.98,1500 mins,50/day,582.99,2021-12-23,NextWave Communications,Active
PRD02855,IoTLink 1554,Postpaid,365.0,199.8,500 mins,500 total,1554.94,2024-12-18,BharatNet Mobile,Discontinued
PRD02856,SmartBiz 348,Postpaid,28.0,120.56,500 mins,N/A,348.0,2022-12-25,IndiTel Communications,Active
PRD02857,IoTLink 1744,IoT Solutions,,,N/A,100/day,1744.26,2024-12-27,BharatNet Mobile,Active
PRD02858,NetBoost 1234,Business,,,N/A,500 total,1234.37,2023-10-19,BharatNet Mobile,Active
PRD02859,IoTLink 757,IoT Solutions,,,N/A,N/A,757.36,2023-09-29,NextWave Communications,Active
PRD02860,NetBoost 2048,Business,,,N/A,50/day,2048.17,2021-02-23,SkyCell Telecom,Active
PRD02861,DataMax 1124,Broadband,,204.22,N/A,N/A,1124.37,2023-03-03,NextWave Communications,Active
PRD02862,SmartBiz 1166,Prepaid,84.0,205.09,Unlimited,100/day,1166.1,2024-05-18,BharatNet Mobile,Discontinued
PRD02863,UltraConnect 143,Prepaid,28.0,390.43,500 mins,500 total,143.48,2024-03-24,IndiTel Communications,Discontinued
PRD02864,UltraConnect 719,Prepaid,56.0,240.98,1500 mins,50/day,719.04,2024-08-05,IndiTel Communications,Discontinued
PRD02865,HomeFiber 2380,Business,,,N/A,N/A,2380.0,2020-02-19,NextWave Communications,Active
PRD02866,NetBoost 1232,Business,,,N/A,500 total,1232.16,2020-11-24,SkyCell Telecom,Discontinued
PRD02867,ValuePlus 204,Business,,,N/A,500 total,204.48,2024-02-15,BharatNet Mobile,Active
